Date,Close,High,Low,Open,Volume,sector_XLB_ret,sector_XLC_ret,sector_XLE_ret,sector_XLF_ret,sector_XLI_ret,sector_XLK_ret,sector_XLP_ret,sector_XLRE_ret,sector_XLU_ret,sector_XLV_ret,sector_XLY_ret,MA5,EMA5,Close/MA5,MA10,EMA10,Close/MA10,MA20,EMA20,Close/MA20,MA50,EMA50,Close/MA50,MA100,EMA100,Close/MA100,MA200,EMA200,Close/MA200,RSI,MACD,MACD_signal,Momentum,Volatility_5,Range_5,Volatility_10,Range_10,Volatility_20,Range_20,Return_1d,Return_1d_future,Return_5d,Return_5d_future,Return_10d,Return_10d_future,DayOfWeek,Day,Month,Year,IsMonthStart,IsMonthEnd,Target
2016-12-15,2262.030029296875,2272.1201171875,2253.77001953125,2253.77001953125,4173360000,,,,,,,,,,,,2260.70400390625,2256.117823340599,1.0005865541832695,2239.9949951171875,2243.388946293985,1.0098370908094527,2219.2214965820312,2221.837117208458,1.0192898873685101,2171.7549853515625,2189.455308936316,1.041567784834945,2169.6300952148435,2165.006901569744,1.0425878744426624,2123.820044555664,2130.6033870657348,1.0650761278459102,67.24772372224827,26.32470066419137,22.486371677327437,70.949951171875,6.957394284875105,16.510009765625,27.289408103364032,15.89697265625,29.12830236742058,13.66400146484375,0.0038832279549072535,0.0017536926745489456,0.007051980599961372,0.0004732805436020726,0.03238126797838903,0.010362533270637853,3,15,12,2016,0,0,0
2016-12-16,2258.070068359375,2268.050048828125,2254.239990234375,2266.81005859375,5928980000,,,,,,,,,,,,2260.41201171875,2256.768571680191,0.9989639307580948,2246.6070068359377,2246.058241214965,1.0051023883966166,2222.768994140625,2225.2878744609266,1.0158815757785924,2173.700986328125,2192.1460838156518,1.038813563853494,2170.5449951171877,2166.8497365556773,1.0403240077672113,2125.110444946289,2131.8717122527364,1.0625659827371685,71.11285925980133,25.933945870771367,23.175886516016224,66.1201171875,7.049014892782585,17.1580078125,21.81640867431455,16.3199951171875,29.332683557399996,13.78399658203125,-0.0017506226204834219,-0.0019712272896930116,-0.0006461347796091754,-0.0025267231520701428,0.03016497577973909,0.00010629242505899583,4,16,12,2016,0,0,1
2016-12-19,2262.530029296875,2267.469970703125,2258.2099609375,2259.239990234375,3252840000,,,,,,,,,,,,2261.526025390625,2258.6890575524194,1.000443949746754,2252.389013671875,2249.053111775312,1.004502337546243,2226.800500488281,2228.8347463500645,1.0160452311739463,2175.876787109375,2194.906238540406,1.0398245170410672,2171.4696948242185,2168.744395817879,1.0419348861693545,2126.4142950439455,2133.1717950093944,1.0640118600454183,71.43818419929238,25.688035769849193,23.67831636678282,57.820068359375,6.802915834294324,16.67802734375,16.490621394430633,16.3010009765625,28.958515294036335,13.77149658203125,0.001975120701520394,-0.0036243286095211102,0.0024679517828314346,-0.00279867328531902,0.02622570287421766,-0.003619936454090089,0,19,12,2016,0,0,1
2016-12-20,2270.760009765625,2272.56005859375,2266.139892578125,2266.5,3306250000,,,,,,,,,,,,2261.334033203125,2262.7127082901548,1.0041683256096174,2258.2420166015627,2252.9998205008233,1.0055432469469772,2230.4295043945312,2232.827628580118,1.018081945782923,2178.0187890625,2197.880896235513,1.0425805420820287,2172.4412939453123,2170.764506985161,1.0452572486512437,2127.8717950439454,2134.540831972143,1.067150763055595,76.19221984233494,25.85915267096607,24.11448362761947,58.530029296875,6.447563431195745,15.120068359375,9.601125295667206,15.8860107421875,29.720827944454488,13.47900390625,0.0036375121488696482,0.00246341495748581,-0.00042257010101598436,0.009262590942906712,0.026457479472578704,0.0007756764061810362,1,20,12,2016,0,0,0
2016-12-21,2265.179931640625,2271.22998046875,2265.14990234375,2270.5400390625,2854880000,,,,,,,,,,,,2263.714013671875,2263.535116073645,1.000647572069571,2260.625,2255.2143861626055,1.0020148992604367,2233.54150390625,2235.908800300166,1.0141651398369103,2180.5877880859375,2200.5200740945365,1.0387932758391443,2173.3846923828123,2172.634119354576,1.0422360751778241,2129.2513946533204,2135.840723511133,1.0638386511468911,77.40380187764433,25.253392983283447,24.34226549875227,23.829833984375,4.687395799073042,10.78408203125,7.714676511904352,13.2240234375,29.948596278196703,13.268505859375,-0.0024573614565177593,0.0018664508775181332,0.0052811466790763095,0.007077848628384675,0.01063191065478497,-0.005182324363561475,2,21,12,2016,0,0,0
2016-12-22,2260.9599609375,2263.179931640625,2256.080078125,2262.929931640625,2880670000,,,,,,,,,,,,2263.5,2262.6767310282635,0.9988778267892644,2262.102001953125,2256.259036121677,0.9994951416803314,2236.3535034179686,2238.2946251227695,1.0110029373629543,2183.023388671875,2202.8902657354374,1.0357012080906016,2174.4239916992187,2174.3831459205744,1.0397971920695452,2130.6083447265623,2137.0856910477137,1.0611804682608932,74.90436140200634,24.15437114358656,24.30468662771913,14.77001953125,4.806420480419902,8.534033203125,5.826872971932317,12.522021484375,29.739566190135275,13.11300048828125,-0.0018629737285675851,-0.0012501504451234435,-0.00047305665509123074,0.009884574550219405,0.00657558795851565,-0.0034994674723412,3,22,12,2016,0,0,1
2016-12-23,2263.7900390625,2263.7900390625,2258.840087890625,2260.25,2021230000,,,,,,,,,,,,2264.643994140625,2263.0478337063423,0.9996229186219403,2262.5280029296873,2257.628309383645,1.000557799121681,2238.8755004882814,2240.7227597836963,1.0111281482908652,2185.6481884765626,2205.27849214042,1.0357522546391162,2175.4239916992187,2176.1535794481374,1.0406201493136327,2131.8163452148438,2138.3464308289554,1.0619066901067202,72.96688862399114,23.243811875806387,24.09251167733658,4.260009765625,3.757095400884291,6.76201171875,5.773422779302706,11.960009765625,29.82474385424326,13.006494140625,0.0012517152775348706,-0.0022433288727875533,0.00253312365425451,0.00263968533116965,0.001885352135351237,-0.0022521325317047536,4,23,12,2016,0,0,1
2016-12-27,2268.8798828125,2273.820068359375,2266.14990234375,2266.22998046875,1989730000,,,,,,,,,,,,2265.91396484375,2264.991850075062,1.001308927882862,2263.7199951171874,2259.674050007073,1.0022793842464803,2242.23349609375,2243.4043905483445,1.0118838590027182,2188.3661865234376,2207.772664323639,1.036791692718014,2176.470290527344,2177.989743871194,1.042458467127877,2133.062544555664,2139.6452711471998,1.0636724593957596,72.44628284649644,22.671551416709917,23.80831962521125,11.919921875,3.932964560967439,6.44404296875,5.726415671308751,11.56103515625,29.195347906967246,12.85101318359375,0.0022483727122095676,0.00842694922301912,0.0028065278398088367,-0.0008235680667180167,0.0052814059980261785,-0.0028304525751925436,1,27,12,2016,0,0,0
2016-12-28,2249.919921875,2271.31005859375,2249.110107421875,2270.22998046875,2402750000,,,,,,,,,,,,2261.745947265625,2259.9678740083746,0.9947712848098955,2261.539990234375,2257.9005721648778,0.9948618780081041,2244.4964965820313,2244.0249173413595,1.0024163215675443,2190.8345849609377,2209.4254979531047,1.0269693281818972,2177.1407885742187,2179.4141038316657,1.0334287675297487,2134.2324938964844,2140.742531353447,1.0542056351917426,53.6929415180807,20.45235843047567,23.137127386264137,-21.800048828125,7.1995876165744255,9.6,6.446745321725309,12.3600341796875,27.852886038149435,13.3455078125,-0.008356529175972627,0.00029339076252177243,-0.009177582748066793,-0.008409025176289164,-0.00959627467701385,-0.009037904573921618,2,28,12,2016,0,0,0
2016-12-29,2249.260009765625,2254.510009765625,2244.56005859375,2249.5,2338700000,,,,,,,,,,,,2258.561962890625,2256.398585927458,0.9958814709191794,2261.13798828125,2256.329560819559,0.994746902410563,2247.018994140625,2244.523497572242,1.00099732829622,2193.027783203125,2210.987635671243,1.025641365327514,2177.8244897460936,2180.797191077883,1.03280132093099,2135.342694091797,2141.822307258046,1.05334849342404,51.37240607067319,18.427956595721298,22.19529322815557,-4.02001953125,8.671128119510893,10.373974609375,7.110240167137358,10.5790283203125,25.698722593237598,13.07850341796875,-0.000293304709629405,0.0046586526340399725,-0.0070281047667014596,-0.01217400721170081,-0.0017840745397741387,-0.011157758595244704,3,29,12,2016,0,0,0
2016-12-30,2238.830078125,2253.580078125,2233.6201171875,2251.610107421875,2671550000,,,,,,,,,,,,2254.135986328125,2250.5424166599723,0.9932098558844901,2258.8179931640625,2253.147836693275,0.9911511617582502,2249.406494140625,2243.9812671486948,0.9952981303987629,2194.918583984375,2212.0794961596257,1.020005978563867,2178.395390625,2181.9463571580236,1.0277427540289923,2136.3338946533204,2142.787558709458,1.0479776048716918,40.49935345358873,15.799864239943872,20.916207430513232,-23.199951171875,12.107894021794381,12.94599609375,9.989010528449567,10.7400146484375,22.209475705400894,13.31849365234375,-0.004637050227782158,-0.008415159397547889,-0.009787826053904936,-0.013253041347345507,-0.010256252512742425,-0.012813591412980774,4,30,12,2016,0,0,1
2017-01-03,2257.830078125,2263.8798828125,2245.1298828125,2251.570068359375,3773010000,,,,,,,,,,,,2252.943994140625,2252.971637148315,1.00216875519191,2258.793994140625,2253.999153317225,0.999573260767416,2252.7005004882812,2245.3002015273905,1.0022770792813367,2197.2483837890627,2213.8736366288563,1.0275716185675225,2179.2187915039062,2183.4490050979634,1.036073150124978,2137.37514465332,2143.932260395185,1.056356477136454,50.347020723875104,15.07643160519001,19.74825226544859,-0.239990234375,11.17749685419736,15.706005859375,9.991295139697941,11.2340087890625,17.65852752387984,13.777001953125,0.008486575281279274,-0.00568971567763954,-0.002632735737263081,-0.004878938999166471,-0.00010628112818011903,-0.006188598531582046,1,3,1,2017,0,0,1
2017-01-04,2270.75,2272.820068359375,2261.60009765625,2261.60009765625,3768890000,,,,,,,,,,,,2253.318017578125,2258.8977580988767,1.007736139455633,2259.6159912109374,2257.044761805002,1.0049273898009086,2256.0025024414062,2247.7239918581154,1.0065370040780692,2199.840185546875,2216.104082251254,1.0322340754201182,2180.0683911132815,2185.177737670281,1.0415957633514472,2138.470894165039,2145.1941284509544,1.06185686520022,49.60739322143101,15.36847750696188,18.872297313751247,8.219970703125,11.854825736225214,16.415966796875,10.64928340156508,11.4300048828125,14.009914722683082,13.8655029296875,0.005722273788525856,0.0007712648743940509,0.0008242468901358269,-0.0020085386767894065,0.0036330880017887424,0.003118827567597071,2,4,1,2017,0,0,0
2017-01-05,2269.0,2271.5,2260.449951171875,2268.179931640625,3785080000,,,,,,,,,,,,2257.134033203125,2262.265172065918,1.0052570944491213,2259.439990234375,2259.21844147682,1.0042311412593141,2258.8410034179688,2249.7502783478185,1.0044974376534954,2202.193583984375,2218.1784319668914,1.0303363049013856,2180.917890625,2186.8375844490874,1.0403876320853866,2139.5668939208986,2146.426027670348,1.060495003192869,57.35680906733087,15.282547914253882,18.154347433851775,-1.760009765625,13.450977798716153,14.185986328125,10.457457948331596,11.8929931640625,9.789994912261585,13.889501953125,-0.0007706704833204681,-0.0035046335660391392,0.008480336539755218,-0.0006342125065673665,-0.0007750751986365101,-0.0010170599936409896,3,5,1,2017,0,0,1
2017-01-06,2276.97998046875,2282.10009765625,2264.06005859375,2271.139892578125,3342080000,,,,,,,,,,,,2262.67802734375,2267.1701082001955,1.0063208078887784,2260.6199951171875,2262.4478122026253,1.007236946230193,2260.6224975585938,2252.3435833117164,1.0072358312490572,2204.8699853515627,2220.4843750453956,1.0327048740271592,2181.78619140625,2188.622582390071,1.0436311263850944,2140.7682440185545,2147.7250719768,1.0636275023374342,57.0472378418316,15.677643707624611,17.659006688606343,11.800048828125,15.015801989782503,15.80400390625,11.76154777942998,13.0889892578125,9.680833706707965,13.15650634765625,0.0035169592193697863,0.0035612316421069767,0.012324040165553551,0.0010287729052236294,0.005209320753419622,0.005200436849197576,4,6,1,2017,0,0,0
2017-01-09,2268.89990234375,2275.489990234375,2268.89990234375,2273.590087890625,3219730000,,,,,,,,,,,,2268.6919921875,2267.7467062480473,1.00009164318337,2261.4139892578123,2263.6209195010115,1.0033102798167417,2261.7579956054688,2253.9203756004817,1.00315767944765,2207.459384765625,2222.383023174743,1.0278331361392854,2182.69369140625,2190.2122322901437,1.0394953315148676,2141.9330438232423,2148.9307916819434,1.0592767635228588,54.91417721126342,15.163964450776803,17.159998241040437,7.93994140625,6.910959022661442,13.130029296875,12.051477896822417,13.0380126953125,9.219778283894493,12.78001708984375,-0.0035485942758867184,0.0,0.01343104352248714,0.00044535220555919075,0.003511756750861572,-0.004899045064725827,0,9,1,2017,0,0,0
2017-01-10,2268.89990234375,2279.27001953125,2265.27001953125,2269.719970703125,3640560000,,,,,,,,,,,,2270.90595703125,2268.131104946615,0.9991166280218302,2261.9249755859373,2264.5807345633275,1.0030836242727308,2262.2264892578123,2255.346997195079,1.0029499314580685,2210.17658203125,2224.207214514704,1.0265695152097445,2183.560490722656,2191.7704039743735,1.0390826871907957,2143.0922930908205,2150.1245141760905,1.0587037756883007,53.0123375258908,14.588700480873285,16.645738689007008,5.10986328125,3.485658701620839,12.180029296875,12.269769930193663,13.943017578125,9.33791138717409,12.951513671875,0.0,-0.0028216540190999506,0.004902859752822009,-0.001316080609426895,0.0022572160814728903,-0.012822223289177037,1,10,1,2017,0,0,1
2017-01-11,2275.320068359375,2275.320068359375,2260.830078125,2268.60009765625,3625080000,,,,,,,,,,,,2271.819970703125,2270.5274260842016,1.0015406580192914,2262.568994140625,2266.5333407080634,1.0056356620513105,2263.144494628906,2257.2491944488215,1.0053799365260878,2213.15478515625,2226.211640155672,1.0280889902595476,2184.4434912109373,2193.4248527740765,1.0416017065738152,2144.193843383789,2151.370241083387,1.061154090792768,52.19402522224519,14.483892089962865,16.21336936919818,6.440185546875,3.9963176048815963,12.834033203125,12.831538680359602,14.625,9.688805282746658,13.093017578125,0.0028296382793233654,0.0021494190901620858,0.0020125810236155672,0.005137685484391197,0.0028384867774011724,-0.00930032216809229,2,11,1,2017,0,0,0
2017-01-12,2270.43994140625,2271.780029296875,2254.25,2271.139892578125,3466220000,,,,,,,,,,,,2272.107958984375,2270.4982645248847,0.9992658722172382,2264.62099609375,2267.243631744097,1.0025695007343556,2263.0804931640623,2258.5054560638146,1.0032519604425993,2216.0405859375,2227.946083341969,1.0245479960132302,2185.309189453125,2194.9499040341198,1.0389559300642621,2145.226293334961,2152.555014220928,1.05836850334173,52.54796127619214,13.847420777860862,15.740179650930717,20.52001953125,3.788791939372207,14.130029296875,12.209655221591074,14.1580078125,9.633245172084044,13.25902099609375,-0.0021448089967596173,-0.0018464246519103167,0.0006346149873293072,-0.000383090447826695,0.009120333275750347,-0.010567876540714227,3,12,1,2017,0,0,1
2017-01-13,2274.639892578125,2278.679931640625,2271.510009765625,2272.739990234375,3090680000,,,,,,,,,,,,2271.63994140625,2271.8788072092984,1.0013206103296537,2267.158984375,2268.588406441193,1.003299683989823,2264.148486328125,2260.0420690651777,1.0046337094556084,2219.298984375,2229.777213115936,1.0249362112057696,2186.229189453125,2196.5279236092483,1.0404398146139087,2146.3007928466795,2153.7697891299554,1.0597954863359236,56.62787699281062,13.525994392883604,15.297342599321293,25.3798828125,3.1224457381669946,11.956005859375,11.26294645831292,13.8800048828125,9.67347777552013,12.2295166015625,0.0018498402425362048,0.002976334972032868,-0.0010277156192401993,0.0041673766597807305,0.01128365893774319,-0.0027445350667043567,4,13,1,2017,0,0,0
2017-01-17,2267.889892578125,2272.080078125,2262.81005859375,2269.139892578125,3586950000,,,,,,,,,,,,2271.437939453125,2270.5491689989076,0.9984379732268387,2270.0649658203124,2268.461403920635,0.999041845376702,2264.4414794921877,2260.7894808283154,1.0015228537002028,2222.6979833984374,2231.271827996806,1.0203320062002263,2187.0390893554686,2197.941031905662,1.036968156452331,2147.276342163086,2154.90531254735,1.0561704835314942,51.91367549223613,12.581560679378526,14.75418621533274,29.059814453125,3.3671092109981453,12.4919921875,5.325470059385013,12.8110107421875,9.694655700427175,11.7755126953125,-0.0029675026899970147,-0.0017606487062015175,-0.00044515395526334434,-0.00534201819070157,0.012979910685076312,-0.004818275744001732,1,17,1,2017,0,0,1
2017-01-18,2271.889892578125,2272.010009765625,2263.35009765625,2269.139892578125,3317670000,,,,,,,,,,,,2272.0359375,2270.996076858647,0.9999357206814099,2271.470947265625,2269.084765494724,1.0001844378916684,2265.132470703125,2261.8466628997257,1.002983234738983,2226.3625830078126,2232.864693274505,1.0204491891472616,2188.0035888671873,2199.405365780364,1.0383391984079737,2148.3051422119142,2156.0693382192985,1.0575266278229762,51.4194138139853,12.017328445956082,14.20681466145741,14.059814453125,3.054681599342689,11.423974609375,3.1467041786175476,11.802001953125,9.709125480837244,11.51800537109375,0.0017637540575008437,0.0036223826513894775,0.0013178149601427158,-0.011521305646707058,0.006227135774894421,-0.0033603808145988845,2,18,1,2017,0,0,0
2017-01-19,2263.68994140625,2274.330078125,2258.409912109375,2271.89990234375,3168390000,,,,,,,,,,,,2269.709912109375,2268.5606983745147,0.9973476915834013,2270.76494140625,2268.1038883877286,0.9968843098327833,2265.190466308594,2262.0222132336803,0.9993375723036707,2229.932783203125,2234.073526534574,1.0151381954009553,2188.915788574219,2200.6783276739457,1.034160360678259,2149.397741699219,2157.140189992303,1.053174057778937,57.22683778118321,10.784189383883131,13.522289605942554,-7.06005859375,4.157597966365243,11.710009765625,4.002160099782593,12.272021484375,9.696217803443608,11.85101318359375,-0.003609308355419394,-0.003354943618846029,-0.005111424592457836,-0.014364208865102368,-0.0031091307249807576,-0.0075235791548218245,3,19,1,2017,0,0,1
2017-01-20,2271.31005859375,2276.9599609375,2265.010009765625,2269.9599609375,3536850000,,,,,,,,,,,,2269.883935546875,2269.4771517809268,1.0006282801620565,2270.995947265625,2268.686828425187,1.0001383143499234,2265.21796875,2262.906769934639,1.002689405579416,2232.728583984375,2235.5337826937575,1.0172799662646523,2189.9384887695314,2202.076975810972,1.0371570115971336,2150.4209924316406,2158.2762085853524,1.0562164648631946,60.7845057136375,10.303030642129215,12.878437813179886,2.31005859375,4.213626366114507,10.593994140625,3.9553629793904754,12.36201171875,9.713611236641734,12.12750244140625,0.003366237154707852,0.0026973810496129236,0.00038323726236111355,-0.010188689282427443,0.0010180954578007384,-0.011364863267983139,4,20,1,2017,0,0,0
2017-01-23,2265.199951171875,2271.780029296875,2257.02001953125,2267.780029296875,3155240000,,,,,,,,,,,,2267.995947265625,2268.0514182445763,0.9987671952866048,2269.8179443359377,2268.0528507427666,0.9979654786078389,2265.2189697265626,2263.1251681477092,0.9999916040987905,2235.2413818359373,2236.697161849762,1.0134028340649863,2190.786689453125,2203.3269357191084,1.033966456924807,2151.5374420166017,2159.3401264220342,1.0528285062279648,63.46632887909217,9.321224988672839,12.166995248278477,-11.780029296875,3.623419386585557,12.11201171875,3.722485355656207,12.0340087890625,9.713608142156437,12.5614990234375,-0.002690124758069401,-0.006521780796938326,-0.0041500817061422834,-0.00688322672807451,-0.005173532221592003,-0.011934303452297623,0,23,1,2017,0,0,1
2017-01-24,2280.070068359375,2284.6298828125,2266.679931640625,2267.8798828125,3816950000,,,,,,,,,,,,2270.431982421875,2272.0576349495095,1.0042450450011804,2270.9349609375,2270.237799400332,1.0040226195725588,2266.1744750976563,2264.738968167868,1.00613174025849,2237.5775830078123,2238.3980601442568,1.0189903964332907,2191.826188964844,2204.846601711985,1.0402604366344428,2152.6997924804687,2160.5414193766346,1.0591676908799916,61.85746827204686,9.631999423415891,11.65999608330596,11.170166015625,6.492659092807986,13.847998046875,4.904624348720952,13.1699951171875,10.200324154034988,13.10400390625,0.006564593637664151,-0.007962185329192573,0.005370708613813502,0.0005265553147697499,0.004923163866368263,-0.005673595915700824,1,24,1,2017,0,0,1
2017-01-25,2298.3701171875,2299.550048828125,2288.8798828125,2288.8798828125,3849340000,,,,,,,,,,,,2275.72802734375,2280.828462362173,1.0099493830421282,2273.881982421875,2275.3527662707256,1.0107693077103075,2267.9034790039063,2267.9419347411663,1.0134338336995607,2240.1953857421877,2240.7499055185017,1.0259685971212902,2193.100390625,2206.6985525134805,1.0480004139402392,2153.9816931152345,2161.9128492055984,1.0670332642722888,63.926955254307394,11.22555024691519,11.573106916027808,29.47021484375,14.202041239444968,14.250048828125,9.878118572025771,12.83701171875,12.456176629573164,13.3900146484375,0.008026090549617448,0.0007359255957217758,0.011655593299605416,0.008256045252899913,0.012988768174967857,0.0016125174593635272,2,25,1,2017,0,0,0
2017-01-26,2296.679931640625,2300.989990234375,2294.080078125,2298.6298828125,3611510000,,,,,,,,,,,,2282.326025390625,2286.1122854549903,1.0062891568033288,2276.01796875,2279.2304327016163,1.0090781194060487,2269.2934814453124,2270.678886826829,1.012068271653374,2242.8399853515625,2242.943239876232,1.0240052552302892,2194.3585888671873,2208.4803620011467,1.046629271666241,2155.1564929199217,2163.253815199977,1.0656673606699252,63.96553975320078,12.211302612049167,11.70074605523208,21.35986328125,14.859263028170988,12.447998046875,12.248578421754459,12.07900390625,14.023399832777434,13.352001953125,-0.0007353844075136395,0.0008672153036743957,0.014573546328469744,0.006940321944279182,0.009387630152909221,-0.0048487068069983374,3,26,1,2017,0,0,0
2017-01-27,2294.68994140625,2299.02001953125,2291.6201171875,2299.02001953125,3137420000,,,,,,,,,,,,2287.002001953125,2288.9715041054105,1.0033615796779187,2278.44296875,2282.041252466095,1.0071307348391358,2271.531982421875,2272.965653929631,1.0101948637147007,2245.44978515625,2244.972522289174,1.0219288610128388,2195.5056884765627,2210.187482385406,1.0451760400577736,2156.217843017578,2164.5616373512835,1.0642199019162568,59.51014992841822,12.685709915186635,11.897738827222991,24.25,14.189625626384357,11.53798828125,13.370660184868665,11.0659912109375,14.337816669674039,12.61199951171875,-0.000866463892926328,0.006045876475477829,0.010293567240650336,-0.001188281011562764,0.010680749381540622,-0.009244054810785496,4,27,1,2017,0,0,0
2017-01-30,2280.89990234375,2286.010009765625,2268.0400390625,2286.010009765625,3595040000,,,,,,,,,,,,2290.1419921875,2286.2809701848573,0.9959644031351427,2279.0689697265625,2281.833734262032,1.000803368674449,2273.113977050781,2273.721296635738,1.0034252243273214,2247.4599853515624,2246.381439154059,1.0148789821443502,2196.4498876953126,2211.5877283251752,1.038448414016424,2157.2084423828123,2165.7192320278255,1.0573386685916686,56.07159621513453,11.812769957784894,11.880745053335373,6.260009765625,8.916142799473771,12.17998046875,13.319264853343356,12.14599609375,13.470337329724044,13.01300048828125,-0.006009543517695892,0.0008906980441496515,0.0069309339176670814,-0.00508608540321176,0.0027520882694664905,-0.020337205049393292,0,30,1,2017,0,0,0
2017-01-31,2278.8701171875,2279.090087890625,2267.2099609375,2274.02001953125,4089730000,,,,,,,,,,,,2289.902001953125,2283.810685852405,0.9951823769068653,2280.1669921875,2281.2948947939353,0.9994312368328971,2275.1159790039064,2274.2116604978105,1.0016500865091007,2249.4985888671877,2247.655504959292,1.0130569223140093,2197.376989746094,2212.9200528571027,1.037086548107898,2158.199143066406,2166.845111482151,1.055912807911527,54.94306242798075,10.832303996270184,11.671056841922336,10.980224609375,9.264366539806295,10.966015625,12.735063535574056,12.4070068359375,10.82185156613218,12.6090087890625,-0.0008899054071440649,-0.0002982744954315164,-0.0005262782001863586,-0.0061968882260401426,0.0048416039267642486,-0.025115700414674924,1,31,1,2017,0,1,1
2017-02-01,2279.550048828125,2289.139892578125,2272.43994140625,2285.590087890625,3919190000,,,,,,,,,,,,2286.13798828125,2282.3904735109786,0.9971183106676436,2280.9330078125,2280.977650072879,0.9993936871536173,2276.2019775390627,2274.720078434031,1.0014709025482362,2251.3471875,2248.906271385521,1.0125271044309443,2198.359489746094,2214.2394587179147,1.0369323395289678,2159.1251928710935,2167.9665536447974,1.0557748371213698,52.22372244411816,9.994927160189945,11.335830905575857,7.66015625,8.773951686737167,12.17197265625,12.40805755719392,13.2110107421875,10.0587948025386,12.50650634765625,0.00029836348965073256,-0.0005699843358670797,-0.008188441112524147,-0.006589127657419369,0.003371711047716053,-0.029669022527136324,2,1,2,2017,1,0,1
2017-02-02,2280.85009765625,2283.969970703125,2271.64990234375,2276.68994140625,3809760000,,,,,,,,,,,,2282.972021484375,2281.877014892736,0.9990705432181576,2282.6490234375,2280.954458724401,0.9992119131050025,2276.706982421875,2275.303889788528,1.0018197841296062,2253.32619140625,2250.158970454961,1.0122147900090857,2199.889890136719,2215.558481271149,1.0368019362616825,2160.0254431152343,2169.089772988195,1.0559366811748105,55.68672847738645,9.328667982482784,10.934398320957245,17.16015625,6.607597927385033,13.25400390625,10.846788924915623,12.8510009765625,10.024149964266645,12.56151123046875,0.0005703094032936118,-0.007212362033157116,-0.0068924858733219185,-0.011707773037149094,0.007580612492954719,-0.028275949367878583,3,2,2,2017,0,0,1
2017-02-03,2297.419921875,2298.31005859375,2287.8798828125,2288.5400390625,3605970000,,,,,,,,,,,,2283.518017578125,2287.0579838868243,1.0060879328255177,2285.260009765625,2283.948179297237,1.0053210190776594,2278.127978515625,2277.410178558668,1.0084683316922105,2255.3109912109376,2252.0123410988845,1.0186710084898105,2201.2736889648436,2217.1794998969676,1.0436775460462482,2161.0005432128905,2170.366689892541,1.0631278780056606,60.96246255066675,10.022169783980189,10.751952613561835,26.10986328125,7.819575135675892,13.86005859375,10.95602467798615,12.6990234375,10.85413273799113,12.530517578125,0.007264758098647794,0.0021198412067908734,0.0011896947031881933,-0.008065357710641763,0.011495508146261546,-0.022856799300461583,4,3,2,2017,0,0,0
2017-02-06,2292.56005859375,2296.179931640625,2288.570068359375,2294.280029296875,3112390000,,,,,,,,,,,,2285.850048828125,2288.892008789133,1.002935454917117,2287.9960205078123,2285.5139755329665,1.001994775360197,2278.906982421875,2278.853024276295,1.0059910633813431,2257.1033935546875,2253.602447667311,1.0157089237206907,2202.929089355469,2218.672184227597,1.0406871785711929,2162.005943603516,2171.5825443074787,1.0603856411109738,62.09203198407018,10.063617488825912,10.614285588614651,27.360107421875,8.548320753264967,11.788037109375,8.539694926873345,11.9840087890625,11.31664318494389,12.0090087890625,-0.002115356985885164,-0.00022677774588453214,0.0051120859087321335,-0.015329084680017147,0.012078451356014153,-0.03078567833770751,0,6,2,2017,0,0,1
2017-02-07,2293.080078125,2299.39990234375,2290.159912109375,2295.8701171875,3452460000,,,,,,,,,,,,2288.692041015625,2290.2880319010887,1.001917268479436,2289.297021484375,2286.8896305496996,1.001652497078851,2280.1159912109374,2280.2079817856957,1.0056857137812438,2258.870595703125,2255.150590038201,1.0151445073865448,2204.6021899414063,2220.1456078691294,1.0401332669391683,2163.0134436035155,2172.79147499223,1.060132143379006,60.75316109113705,10.022888701795182,10.496006211250759,13.010009765625,7.991627349288745,11.260009765625,8.181540156433952,11.1130126953125,11.481708087697136,12.14150390625,0.00022682918569594257,-0.0006928420226560705,0.0062355291029212445,-0.01903678099262973,0.00570596927970124,-0.029515573855269928,1,7,2,2017,0,0,1
2017-02-08,2294.669921875,2295.909912109375,2285.3798828125,2289.550048828125,3611950000,,,,,,,,,,,,2291.716015625,2291.7486618923926,1.001288949516371,2288.927001953125,2288.3042289724813,1.0025090009060904,2281.4044921875,2281.5853094132485,1.0058145890976047,2260.4969921875,2256.7003677572907,1.0151174409015384,2206.0762890625,2221.621336859345,1.040158916195119,2164.047843017578,2174.0041958567354,1.060360069801082,66.85161379427575,10.00358287204972,10.397521543410551,-3.7001953125,6.362023203773785,10.026025390625,7.80040057672607,11.0989990234375,11.602119462853874,11.96800537109375,0.0006933223855400961,-0.005719643932383223,0.006632832235750952,-0.023232979940406517,-0.0016099214329448053,-0.029249446869636375,2,8,2,2017,0,0,1
